,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
141,"frozenset({10036714, 10032109})",frozenset({10027058}),0.008010380799607655,0.038703217434839024,0.004153341575306775,0.5184948979591836,13.396687209070532,0.0038433140654837,1.9964415298836715,0.9328269796000188
142,"frozenset({10027058, 10032109})",frozenset({10036714}),0.017982487509323308,0.025129504562034475,0.004153341575306775,0.23096590909090908,9.19102517603356,0.003701450573404507,1.267655760599054,0.9075176335399282
143,frozenset({10036714}),"frozenset({10027058, 10032109})",0.025129504562034475,0.017982487509323308,0.004153341575306775,0.16527749542589956,9.19102517603356,0.003701450573404507,1.1764598499614316,0.914170870080472
144,frozenset({10027058}),"frozenset({10036714, 10032109})",0.038703217434839024,0.008010380799607655,0.004153341575306775,0.10731256599788806,13.396687209070533,0.0038433140654837,1.1112395911669632,0.9626108159896501
145,frozenset({10032109}),"frozenset({10036714, 10027058})",0.050049554013875126,0.006350065901729793,0.004153341575306775,0.08298458711850566,13.06830329050604,0.003835523608966483,1.083569501821099,0.9721338371443182
146,"frozenset({10027058, 100020204})",frozenset({10032109}),0.004873662807924555,0.050049554013875126,0.0031213920080103807,0.640461215932914,12.796541918342777,0.0028774673580597462,2.6421362258622834,0.9263686965034305
147,"frozenset({10027058, 10032109})",frozenset({100020204}),0.017982487509323308,0.02194169995810898,0.0031213920080103807,0.17357954545454543,7.910943353794051,0.0027268256625803664,1.183487527035908,0.88958986373156
148,"frozenset({100020204, 10032109})",frozenset({10027058}),0.0056399619915604915,0.038703217434839024,0.0031213920080103807,0.5534420289855072,14.299638781124221,0.0029031073327267874,2.1526808274887173,0.9353434651801299
149,frozenset({10027058}),"frozenset({100020204, 10032109})",0.038703217434839024,0.0056399619915604915,0.0031213920080103807,0.08064941921858501,14.299638781124223,0.0029031073327267874,1.081589612053401,0.967514071050597
150,frozenset({100020204}),"frozenset({10027058, 10032109})",0.02194169995810898,0.017982487509323308,0.0031213920080103807,0.14225844004656577,7.9109433537940514,0.0027268256625803664,1.1448874093777026,0.8931909530149378
151,frozenset({10032109}),"frozenset({10027058, 100020204})",0.050049554013875126,0.004873662807924555,0.0031213920080103807,0.06236603041747473,12.796541918342776,0.0028774673580597462,1.0613164299445637,0.9704231328444693
152,"frozenset({10027058, 10032109})",frozenset({100020205}),0.017982487509323308,0.021078336211212488,0.0031265006692346204,0.17386363636363636,8.248451615035474,0.0027474597515991747,1.1849395655215034,0.8948568776853009
153,"frozenset({100020205, 10032109})",frozenset({10027058}),0.005445832865039388,0.038703217434839024,0.0031265006692346204,0.574108818011257,14.833619943298775,0.0029157294157452084,2.2571417846133515,0.9376920866285011
154,"frozenset({10027058, 100020205})",frozenset({10032109}),0.0048021415507852015,0.050049554013875126,0.0031265006692346204,0.651063829787234,13.008384242679586,0.0028861556263063224,2.7224189610577962,0.9275808766744243
155,frozenset({10032109}),"frozenset({10027058, 100020205})",0.050049554013875126,0.0048021415507852015,0.0031265006692346204,0.062468102480351125,13.008384242679586,0.0028861556263063224,1.0615082655663537,0.9717627965809869
156,frozenset({10027058}),"frozenset({100020205, 10032109})",0.038703217434839024,0.005445832865039388,0.0031265006692346204,0.08078141499472018,14.833619943298777,0.0029157294157452084,1.0819561128969646,0.9701328342713323
157,frozenset({100020205}),"frozenset({10027058, 10032109})",0.021078336211212488,0.017982487509323308,0.0031265006692346204,0.14832767813863307,8.248451615035474,0.0027474597515991747,1.153046174313185,0.8976868707334028
158,"frozenset({10027058, 10032109})",frozenset({100020206}),0.017982487509323308,0.022677347174399478,0.003228673893719412,0.17954545454545454,7.917392328329475,0.002820878781411185,1.1911965851613968,0.8896947119338826
159,"frozenset({10027058, 100020206})",frozenset({10032109}),0.004955401387512388,0.050049554013875126,0.003228673893719412,0.6515463917525773,13.01802592630397,0.002980658264314679,2.7261891497234947,0.9277809647486005
160,"frozenset({10032109, 100020206})",frozenset({10027058}),0.00577789584461496,0.038703217434839024,0.003228673893719412,0.5587975243147657,14.438012169286976,0.0030050507345294264,2.178810944050495,0.9361473496683
161,frozenset({10027058}),"frozenset({10032109, 100020206})",0.038703217434839024,0.00577789584461496,0.003228673893719412,0.08342133051742345,14.438012169286976,0.0030050507345294264,1.0847100606395732,0.9682112794584483
162,frozenset({10032109}),"frozenset({10027058, 100020206})",0.050049554013875126,0.004955401387512388,0.003228673893719412,0.06450954373787894,13.01802592630397,0.002980658264314679,1.0636608764437034,0.9718227319849712
163,frozenset({100020206}),"frozenset({10027058, 10032109})",0.022677347174399478,0.017982487509323308,0.003228673893719412,0.14237440865059697,7.917392328329475,0.002820878781411185,1.1450422216827196,0.8939686247560337
164,"frozenset({10035289, 10035299})",frozenset({10032109}),0.009956780726042933,0.050049554013875126,0.003106066024337662,0.31195484864032835,6.232919649071115,0.0026077335895852653,1.380651319334047,0.8480049440638237
165,"frozenset({10035289, 10032109})",frozenset({10035299}),0.004587577779367139,0.015019463999264352,0.003106066024337662,0.6770601336302895,45.07884793115464,0.003037163065036632,3.050043176995381,0.9823231306886447
166,"frozenset({10035299, 10032109})",frozenset({10035289}),0.004480295893658108,0.015831741133918446,0.003106066024337662,0.6932725199543899,43.79003636366312,0.003035135139545909,3.208608040987187,0.9815614406682384
167,frozenset({10035289}),"frozenset({10035299, 10032109})",0.015831741133918446,0.004480295893658108,0.003106066024337662,0.1961923201032591,43.79003636366312,0.003035135139545909,1.238504842643739,0.9928828187388279
168,frozenset({10035299}),"frozenset({10035289, 10032109})",0.015019463999264352,0.004587577779367139,0.003106066024337662,0.20680272108843537,45.07884793115464,0.003037163065036632,1.2549367587172644,0.9927268724439128
169,frozenset({10032109}),"frozenset({10035289, 10035299})",0.050049554013875126,0.009956780726042933,0.003106066024337662,0.06205981422884556,6.232919649071115,0.0026077335895852653,1.0555504863670646,0.8837950951321967
170,"frozenset({100020204, 10032109})",frozenset({100020205}),0.0056399619915604915,0.021078336211212488,0.0030294361059740684,0.5371376811594203,25.482925966125034,0.002910555090897497,2.1149305612971063,0.9662074115642377
171,"frozenset({100020205, 10032109})",frozenset({100020204}),0.005445832865039388,0.02194169995810898,0.0030294361059740684,0.5562851782363978,25.352875087092414,0.0029099452752273654,2.2042497840267568,0.9658164165105466
172,"frozenset({100020204, 100020205})",frozenset({10032109}),0.009813738211764225,0.050049554013875126,0.0030294361059740684,0.3086933888599688,6.167755036825911,0.0025382628852663445,1.3741376556772182,0.8461705494407974
173,frozenset({10032109}),"frozenset({100020204, 100020205})",0.050049554013875126,0.009813738211764225,0.0030294361059740684,0.0605287332856997,6.167755036825911,0.0025382628852663445,1.0539824866079255,0.8820106951118993
174,frozenset({100020204}),"frozenset({100020205, 10032109})",0.02194169995810898,0.005445832865039388,0.0030294361059740684,0.13806752037252618,25.35287508709241,0.0029099452752273654,1.1538655180563628,0.9821058127994798
175,frozenset({100020205}),"frozenset({100020204, 10032109})",0.021078336211212488,0.0056399619915604915,0.0030294361059740684,0.1437227338826951,25.482925966125034,0.002910555090897497,1.1612594160268388,0.9814452719010873
176,"frozenset({100020204, 10032109})",frozenset({100020206}),0.0056399619915604915,0.022677347174399478,0.003095848701889183,0.5489130434782609,24.205346386279714,0.0029679493257561483,2.1665947966254278,0.9641244382553154
177,"frozenset({100020204, 100020206})",frozenset({10032109}),0.010324604334188183,0.050049554013875126,0.003095848701889183,0.29985155863433943,5.9910935180603655,0.002579106859593342,1.3567843472353063,0.8417765733212886
178,"frozenset({10032109, 100020206})",frozenset({100020204}),0.00577789584461496,0.02194169995810898,0.003095848701889183,0.5358090185676393,24.419667554957186,0.002969071844877437,2.1070170235188166,0.9646228921635837
179,frozenset({100020204}),"frozenset({10032109, 100020206})",0.02194169995810898,0.00577789584461496,0.003095848701889183,0.14109429569266588,24.419667554957183,0.002969071844877437,1.1575451171990725,0.9805646570580244
180,frozenset({10032109}),"frozenset({100020204, 100020206})",0.050049554013875126,0.010324604334188183,0.003095848701889183,0.061855670103092786,5.9910935180603655,0.002579106859593342,1.0549287184569642,0.87697791688402
181,frozenset({100020206}),"frozenset({100020204, 10032109})",0.022677347174399478,0.0056399619915604915,0.003095848701889183,0.13651723361117368,24.205346386279714,0.0029679493257561483,1.1515690604538125,0.9809317427532244
182,"frozenset({10035289, 10035291})",frozenset({10035292}),0.008301574489389311,0.008873744546504143,0.003177587281477016,0.38276923076923075,43.13502927239715,0.0031039212301244,1.6057628764824832,0.9849939866623779
183,"frozenset({10035289, 10035292})",frozenset({10035291}),0.004623338407936816,0.014421750636028323,0.003177587281477016,0.6872928176795581,47.656684339179165,0.0031109106478517793,3.151760832771712,0.9835639335963791
184,"frozenset({10035291, 10035292})",frozenset({10035289}),0.004873662807924555,0.015831741133918446,0.003177587281477016,0.6519916142557652,41.182559059086486,0.0031004287135279487,2.8280015631272346,0.9804964853928122
185,frozenset({10035289}),"frozenset({10035291, 10035292})",0.015831741133918446,0.004873662807924555,0.003177587281477016,0.20070990642142625,41.18255905908648,0.0031004287135279487,1.2450127246500775,0.9914136808911465
186,frozenset({10035291}),"frozenset({10035289, 10035292})",0.014421750636028323,0.004623338407936816,0.003177587281477016,0.22033297910024796,47.65668433917916,0.0031109106478517793,1.2766689303382073,0.9933423199196161
187,frozenset({10035292}),"frozenset({10035289, 10035291})",0.008873744546504143,0.008301574489389311,0.003177587281477016,0.3580886586067933,43.13502927239714,0.0031039212301244,1.544914946288727,0.9855626166048351
188,"frozenset({10035289, 10035291})",frozenset({10035299}),0.008301574489389311,0.015019463999264352,0.006161045436432928,0.7421538461538462,49.41280502354788,0.006036360237252334,3.820031911697364,0.9879639874816756
189,"frozenset({10035289, 10035299})",frozenset({10035291}),0.009956780726042933,0.014421750636028323,0.006161045436432928,0.6187788609543357,42.90594648117867,0.006017451227664324,2.585318987900917,0.9865157280928699
190,"frozenset({10035299, 10035291})",frozenset({10035289}),0.008735810693449675,0.015831741133918446,0.006161045436432928,0.7052631578947368,44.54741597459282,0.006022742342939317,3.339142306867062,0.9861669768619641
191,frozenset({10035289}),"frozenset({10035299, 10035291})",0.015831741133918446,0.008735810693449675,0.006161045436432928,0.38915779283639884,44.54741597459282,0.006022742342939317,1.622782737802958,0.9932773182161574
192,frozenset({10035291}),"frozenset({10035289, 10035299})",0.014421750636028323,0.009956780726042933,0.006161045436432928,0.42720510095642933,42.90594648117867,0.006017451227664324,1.7284428002537913,0.9909849450672753
193,frozenset({10035299}),"frozenset({10035289, 10035291})",0.015019463999264352,0.008301574489389311,0.006161045436432928,0.4102040816326531,49.41280502354788,0.006036360237252334,1.681426396194461,0.9947022251067412
194,"frozenset({10035289, 10035291})",frozenset({10035311}),0.008301574489389311,0.012184157019811388,0.005256812399742523,0.6332307692307692,51.97165205611998,0.005155664712652144,2.6932898403402787,0.9889687389983072
195,"frozenset({10035289, 10035311})",frozenset({10035291}),0.007330928856783791,0.014421750636028323,0.005256812399742523,0.7170731707317073,49.72164536948239,0.005151087571839523,3.4835093296485202,0.9871245748583771
196,"frozenset({10035291, 10035311})",frozenset({10035289}),0.007979728832262218,0.015831741133918446,0.005256812399742523,0.6587708066581306,41.610761639271516,0.0051304793985512825,2.8841854040315558,0.9838183591673864
197,frozenset({10035289}),"frozenset({10035291, 10035311})",0.015831741133918446,0.007979728832262218,0.005256812399742523,0.33204259438528555,41.610761639271516,0.0051304793985512825,1.4851549856757582,0.9916675798562126
198,frozenset({10035291}),"frozenset({10035289, 10035311})",0.014421750636028323,0.007330928856783791,0.005256812399742523,0.3645058448459086,49.72164536948239,0.005151087571839523,1.5620428025848938,0.9942265218004391
199,frozenset({10035311}),"frozenset({10035289, 10035291})",0.012184157019811388,0.008301574489389311,0.005256812399742523,0.43144654088050316,51.97165205611998,0.005155664712652144,1.7442483369047246,0.9928558529542689
200,"frozenset({10035289, 10035299})",frozenset({10035292}),0.009956780726042933,0.008873744546504143,0.003397259714119318,0.3412006157003592,38.45057899878095,0.003308905785450857,1.5044432023978689,0.9837879501925141
201,"frozenset({10035289, 10035292})",frozenset({10035299}),0.004623338407936816,0.015019463999264352,0.003397259714119318,0.7348066298342543,48.92362536174692,0.003327819649344895,3.714197437836109,0.9841098504340516
202,"frozenset({10035299, 10035292})",frozenset({10035289}),0.004618229746712577,0.015831741133918446,0.003397259714119318,0.7356194690265486,46.46484949469854,0.003324145096272403,3.7225443766315376,0.9830181586113383
203,frozenset({10035289}),"frozenset({10035299, 10035292})",0.015831741133918446,0.004618229746712577,0.003397259714119318,0.21458535011293967,46.46484949469854,0.003324145096272403,1.2673328290940582,0.994218565875152
204,frozenset({10035299}),"frozenset({10035289, 10035292})",0.015019463999264352,0.004623338407936816,0.003397259714119318,0.22619047619047622,48.92362536174692,0.003327819649344895,1.286332916518974,0.9944967862432759
205,frozenset({10035292}),"frozenset({10035289, 10035299})",0.008873744546504143,0.009956780726042933,0.003397259714119318,0.3828439838802533,38.45057899878095,0.003308905785450857,1.604202492424313,0.9827129328199138
206,"frozenset({10035289, 10035292})",frozenset({10035311}),0.004623338407936816,0.012184157019811388,0.0030651967345437453,0.6629834254143647,54.41356544702735,0.0030088652534257182,2.9310601242526917,0.9861816814736117
207,"frozenset({10035289, 10035311})",frozenset({10035292}),0.007330928856783791,0.008873744546504143,0.0030651967345437453,0.4181184668989547,47.118605308925034,0.0030001439445800503,1.7033127863182833,0.9860052956343182
208,"frozenset({10035292, 10035311})",frozenset({10035289}),0.004541599828348983,0.015831741133918446,0.0030651967345437453,0.6749156355455568,42.63053759131996,0.002993295301727476,3.027424159626112,0.9809979369486342
209,frozenset({10035289}),"frozenset({10035292, 10035311})",0.015831741133918446,0.004541599828348983,0.0030651967345437453,0.1936108422071636,42.630537591319964,0.002993295301727476,1.2344640184601627,0.9922517090844915
210,frozenset({10035292}),"frozenset({10035289, 10035311})",0.008873744546504143,0.007330928856783791,0.0030651967345437453,0.3454231433506045,47.118605308925034,0.0030001439445800503,1.5165049925908238,0.9875401398904174
211,frozenset({10035311}),"frozenset({10035289, 10035292})",0.012184157019811388,0.004623338407936816,0.0030651967345437453,0.25157232704402516,54.41356544702735,0.0030088652534257182,1.3299570520431767,0.9937299920873393
212,"frozenset({10035289, 10035299})",frozenset({10035311}),0.009956780726042933,0.012184157019811388,0.005548006089524179,0.5572088250384813,45.732242627246364,0.005426691109746241,2.2308842154906,0.9879705958764107
213,"frozenset({10035289, 10035311})",frozenset({10035299}),0.007330928856783791,0.015019463999264352,0.005548006089524179,0.756794425087108,50.38757875275546,0.005437899467478547,4.049991602180675,0.9873923420195755
214,"frozenset({10035299, 10035311})",frozenset({10035289}),0.007514840660856416,0.015831741133918446,0.005548006089524179,0.7382732834806255,46.63247568512375,0.005429033077518856,3.76028963322599,0.9859650876505721
215,frozenset({10035289}),"frozenset({10035299, 10035311})",0.015831741133918446,0.007514840660856416,0.005548006089524179,0.3504356243949661,46.63247568512375,0.005429033077518856,1.527924246791856,0.9942971725659622
216,frozenset({10035299}),"frozenset({10035289, 10035311})",0.015019463999264352,0.007330928856783791,0.005548006089524179,0.3693877551020408,50.38757875275546,0.005437899467478547,1.574135420259469,0.9950997031739974
217,frozenset({10035311}),"frozenset({10035289, 10035299})",0.012184157019811388,0.009956780726042933,0.005548006089524179,0.45534591194968554,45.73224262724636,0.005426691109746241,1.8177467882743554,0.9901983211147065
218,"frozenset({10035289, 10035299})",frozenset({100020204}),0.009956780726042933,0.02194169995810898,0.003106066024337662,0.31195484864032835,14.217442095913785,0.0028875973290981454,1.4215030773912345,0.9390134104650472
219,"frozenset({10035289, 100020204})",frozenset({10035299}),0.00433214471815516,0.015019463999264352,0.003106066024337662,0.7169811320754718,47.7367988704916,0.0030409995327037274,3.4802645605359332,0.9833116485762323
220,"frozenset({10035299, 100020204})",frozenset({10035289}),0.004148232914082535,0.015831741133918446,0.003106066024337662,0.7487684729064039,47.295396417404625,0.003040392274678707,3.9173756186238142,0.9829337311467903
221,frozenset({10035289}),"frozenset({10035299, 100020204})",0.015831741133918446,0.004148232914082535,0.003106066024337662,0.1961923201032591,47.295396417404625,0.003040392274678707,1.2389179551181286,0.9946025837275869
222,frozenset({10035299}),"frozenset({10035289, 100020204})",0.015019463999264352,0.00433214471815516,0.003106066024337662,0.20680272108843537,47.7367988704916,0.0030409995327037274,1.2552587883913482,0.993980859953583
223,frozenset({100020204}),"frozenset({10035289, 10035299})",0.02194169995810898,0.009956780726042933,0.003106066024337662,0.14155995343422584,14.217442095913787,0.0028875973290981454,1.1533050248933132,0.9505198818909003
224,"frozenset({10035289, 10035299})",frozenset({100020206}),0.009956780726042933,0.022677347174399478,0.0032439998773921308,0.3258081067213956,14.367117291796868,0.003018206504128286,1.449620890682721,0.9397535346162814
225,"frozenset({10035289, 100020206})",frozenset({10035299}),0.004485404554882348,0.015019463999264352,0.0032439998773921308,0.7232346241457859,48.153158074163606,0.003176631505157939,3.5589008667022464,0.9836449757469583
226,"frozenset({10035299, 100020206})",frozenset({10035289}),0.004367905346724837,0.015831741133918446,0.0032439998773921308,0.7426900584795322,46.91145795002727,0.003174848330645325,3.8248357333204535,0.982976795791809
227,frozenset({10035289}),"frozenset({10035299, 100020206})",0.015831741133918446,0.004367905346724837,0.0032439998773921308,0.20490480800258148,46.91145795002727,0.003174848330645325,1.2522174761893263,0.9944267531218314
228,frozenset({10035299}),"frozenset({10035289, 100020206})",0.015019463999264352,0.004485404554882348,0.0032439998773921308,0.21598639455782315,48.153158074163606,0.003176631505157939,1.2697669894180676,0.9941647517912215
229,frozenset({100020206}),"frozenset({10035289, 10035299})",0.022677347174399478,0.009956780726042933,0.0032439998773921308,0.1430502365397612,14.36711729179687,0.003018206504128286,1.1553106862137477,0.9519851116165718
230,"frozenset({10035299, 10035291})",frozenset({10035292}),0.008735810693449675,0.008873744546504143,0.0033155211345314846,0.37953216374269005,42.7702377224966,0.0032380017820311927,1.5973853881484241,0.9852260033648704
231,"frozenset({10035291, 10035292})",frozenset({10035299}),0.004873662807924555,0.015019463999264352,0.0033155211345314846,0.680293501048218,45.29412641366819,0.003242321331443308,3.080889938835087,0.982711486618479
232,"frozenset({10035299, 10035292})",frozenset({10035291}),0.004618229746712577,0.014421750636028323,0.0033155211345314846,0.7179203539823008,49.78038880999626,0.0032489181767445074,3.4939715193138436,0.9844582222355851
233,frozenset({10035291}),"frozenset({10035299, 10035292})",0.014421750636028323,0.004618229746712577,0.0033155211345314846,0.22989727240524263,49.78038880999626,0.0032489181767445074,1.2925311579691952,0.994250602244553
234,frozenset({10035299}),"frozenset({10035291, 10035292})",0.015019463999264352,0.004873662807924555,0.0033155211345314846,0.2207482993197279,45.294126413668195,0.003242321331443308,1.2770281236773031,0.9928339154455087
235,frozenset({10035292}),"frozenset({10035299, 10035291})",0.008873744546504143,0.008735810693449675,0.0033155211345314846,0.3736327000575705,42.7702377224966,0.0032380017820311927,1.582560566935182,0.9853631160869134
236,"frozenset({10035291, 10035292})",frozenset({10035311}),0.004873662807924555,0.012184157019811388,0.003320629795755724,0.6813417190775681,55.92030026941621,0.0032612483228423566,3.099922086194408,0.9869273576232794
237,"frozenset({10035291, 10035311})",frozenset({10035292}),0.007979728832262218,0.008873744546504143,0.003320629795755724,0.4161331626120358,46.89487740279537,0.0032498197205478555,1.6975210647131145,0.9865480955414214
238,"frozenset({10035292, 10035311})",frozenset({10035291}),0.004541599828348983,0.014421750636028323,0.003320629795755724,0.7311586051743533,50.6983253023234,0.0032551319755426463,3.6660211869647323,0.9847478130905465
239,frozenset({10035291}),"frozenset({10035292, 10035311})",0.014421750636028323,0.004541599828348983,0.003320629795755724,0.23025150549061282,50.6983253023234,0.0032551319755426463,1.2932255240149888,0.994619639003046
240,frozenset({10035292}),"frozenset({10035291, 10035311})",0.008873744546504143,0.007979728832262218,0.003320629795755724,0.3742084052964882,46.89487740279537,0.0032498197205478555,1.585224665150286,0.9874379816638166
241,frozenset({10035311}),"frozenset({10035291, 10035292})",0.012184157019811388,0.004873662807924555,0.003320629795755724,0.27253668763102723,55.9203002694162,0.0032612483228423566,1.3679402387337751,0.9942312764526137
242,"frozenset({10035299, 10035291})",frozenset({10035311}),0.008735810693449675,0.012184157019811388,0.005445832865039388,0.623391812865497,51.16413157281744,0.005339394375855049,2.6229271607082647,0.9890956096926675
243,"frozenset({10035291, 10035311})",frozenset({10035299}),0.007979728832262218,0.015019463999264352,0.005445832865039388,0.6824583866837387,45.43826508836569,0.0053259816151193335,3.1018943492603803,0.985859005006296
244,"frozenset({10035299, 10035311})",frozenset({10035291}),0.007514840660856416,0.014421750636028323,0.005445832865039388,0.7246770904146839,50.24889895158084,0.00533745570695903,3.5797175427516104,0.9875201228022693
245,frozenset({10035291}),"frozenset({10035299, 10035311})",0.014421750636028323,0.007514840660856416,0.005445832865039388,0.377612469004605,50.248898951580834,0.00533745570695903,1.5946417784942528,0.9944406413823695
246,frozenset({10035299}),"frozenset({10035291, 10035311})",0.015019463999264352,0.007979728832262218,0.005445832865039388,0.3625850340136054,45.43826508836569,0.0053259816151193335,1.5563178213624063,0.9929050186619846
247,frozenset({10035311}),"frozenset({10035299, 10035291})",0.012184157019811388,0.008735810693449675,0.005445832865039388,0.44696016771488467,51.16413157281744,0.005339394375855049,1.79239203297659,0.9925484235307349
248,"frozenset({10035299, 10035292})",frozenset({10035311}),0.004618229746712577,0.012184157019811388,0.003116283346786141,0.6747787610619468,55.38165340160664,0.0030600141103986314,3.037365721272416,0.986499359464188
249,"frozenset({10035299, 10035311})",frozenset({10035292}),0.007514840660856416,0.008873744546504143,0.003116283346786141,0.41468388851121685,46.7315558091633,0.003049598570454019,1.6933179114658448,0.9860108980214374
250,"frozenset({10035292, 10035311})",frozenset({10035299}),0.004541599828348983,0.015019463999264352,0.003116283346786141,0.6861642294713161,45.68500110955518,0.0030480709516651884,3.1385222096941,0.9825734332120983
251,frozenset({10035299}),"frozenset({10035292, 10035311})",0.015019463999264352,0.004541599828348983,0.003116283346786141,0.20748299319727892,45.68500110955519,0.0030480709516651884,1.2560719727487786,0.9930256915003155
252,frozenset({10035292}),"frozenset({10035299, 10035311})",0.008873744546504143,0.007514840660856416,0.003116283346786141,0.3511801957397812,46.731555809163304,0.003049598570454019,1.5296776590701795,0.9873627883918517
253,frozenset({10035311}),"frozenset({10035299, 10035292})",0.012184157019811388,0.004618229746712577,0.003116283346786141,0.2557651991614256,55.38165340160665,0.0030600141103986314,1.3374566321431496,0.9940552034625457
254,"frozenset({100020204, 100020205})",frozenset({100020206}),0.009813738211764225,0.022677347174399478,0.006457347787438824,0.6579906298802707,29.015326388047637,0.006234798238931976,2.8575902832237117,0.9751048797770402
255,"frozenset({100020204, 100020206})",frozenset({100020205}),0.010324604334188183,0.021078336211212488,0.006457347787438824,0.6254329539831766,29.67183689054554,0.006239722306035063,2.613475142030567,0.9763787324130021
256,"frozenset({100020205, 100020206})",frozenset({100020204}),0.00964004373014008,0.02194169995810898,0.006457347787438824,0.6698463169051404,30.528460337348918,0.006245828840329041,2.962433406386915,0.9766587132263231
257,frozenset({100020204}),"frozenset({100020205, 100020206})",0.02194169995810898,0.00964004373014008,0.006457347787438824,0.29429569266589056,30.52846033734892,0.006245828840329041,1.4033639103197126,0.9889427659680117
258,frozenset({100020205}),"frozenset({100020204, 100020206})",0.021078336211212488,0.010324604334188183,0.006457347787438824,0.3063499757634513,29.67183689054554,0.006239722306035063,1.4267647388249967,0.9871045294682645
259,frozenset({100020206}),"frozenset({100020204, 100020205})",0.022677347174399478,0.009813738211764225,0.006457347787438824,0.28474881730119395,29.015326388047637,0.006234798238931976,1.384389548371017,0.98793929821065
260,"frozenset({10035299, 10035289, 10035291})",frozenset({10035311}),0.006161045436432928,0.012184157019811388,0.004189102203876452,0.6799336650082919,55.80473592902017,0.004114035058872761,3.086284732212714,0.9881685251261888
261,"frozenset({10035289, 10035291, 10035311})",frozenset({10035299}),0.005256812399742523,0.015019463999264352,0.004189102203876452,0.7968901846452867,53.057165334549765,0.004110147699287633,4.849497471506015,0.9863373949710882
262,"frozenset({10035289, 10035299, 10035311})",frozenset({10035291}),0.005548006089524179,0.014421750636028323,0.004189102203876452,0.7550644567219154,52.35595010467164,0.004109090243526168,4.023826988004788,0.9863723740956715
263,"frozenset({10035299, 10035291, 10035311})",frozenset({10035289}),0.005445832865039388,0.015831741133918446,0.004189102203876452,0.7692307692307693,48.58788194703006,0.004102885187698563,4.264729121753021,0.9847816930347236
264,"frozenset({10035289, 10035291})","frozenset({10035299, 10035311})",0.008301574489389311,0.007514840660856416,0.004189102203876452,0.5046153846153846,67.14917952204152,0.004126717194354462,2.0034638309641095,0.993354189070659
265,"frozenset({10035289, 10035299})","frozenset({10035291, 10035311})",0.009956780726042933,0.007979728832262218,0.004189102203876452,0.42072857875833763,52.72467117645938,0.004109649793640335,1.712531008419771,0.9908997181737944
266,"frozenset({10035289, 10035311})","frozenset({10035299, 10035291})",0.007330928856783791,0.008735810693449675,0.004189102203876452,0.5714285714285715,65.4121971595656,0.004125060597176442,2.312949775048618,0.9919844990762232
267,"frozenset({10035299, 10035291})","frozenset({10035289, 10035311})",0.008735810693449675,0.007330928856783791,0.004189102203876452,0.4795321637426901,65.41219715956558,0.004125060597176442,1.9072630468032585,0.9933904017811128
268,"frozenset({10035291, 10035311})","frozenset({10035289, 10035299})",0.007979728832262218,0.009956780726042933,0.004189102203876452,0.5249679897567221,52.72467117645938,0.004109649793640335,2.084161062676443,0.9889248994918572
269,"frozenset({10035299, 10035311})","frozenset({10035289, 10035291})",0.007514840660856416,0.008301574489389311,0.004189102203876452,0.5574439157036031,67.14917952204152,0.004126717194354462,2.2408423716222865,0.992566766370276
270,frozenset({10035289}),"frozenset({10035299, 10035291, 10035311})",0.015831741133918446,0.005445832865039388,0.004189102203876452,0.26460148434979025,48.58788194703006,0.004102885187698563,1.3524016515801855,0.9951740748623128
271,frozenset({10035291}),"frozenset({10035289, 10035299, 10035311})",0.014421750636028323,0.005548006089524179,0.004189102203876452,0.29047113000354235,52.35595010467164,0.004109090243526168,1.4015666394454682,0.9952532686173418
272,frozenset({10035299}),"frozenset({10035289, 10035291, 10035311})",0.015019463999264352,0.005256812399742523,0.004189102203876452,0.27891156462585037,53.057165334549765,0.004110147699287633,1.3795023450682817,0.9961134951017362
273,frozenset({10035311}),"frozenset({10035299, 10035289, 10035291})",0.012184157019811388,0.006161045436432928,0.004189102203876452,0.3438155136268344,55.80473592902017,0.004114035058872761,1.5145724643029441,0.9941937871548491
